TRANSACTION_ID,TRANSACTION_DATE,TRANSACTION_AMOUNT,CATEGORY,STATUS,SENDER_ID,RECEIVER_ID,RISK_SCORE,PAYMENT_NODE
a1327a00-8505-49a8-a342-316a001ea79e,2023-11-04,0.38,Transportation,Authorized,1313420,1875989,3,PAY_GB_01
4b17c989-766c-4d48-8dc9-005c5bab3ad6,2023-11-09,0.7,Savings,Refunded,1487558,1335491,7,PAY_NL_03
c33d010c-efb6-4c95-9989-d56618de8200,2023-11-05,0.72,Clothing,Authorized,1449645,1345082,5,PAY_GB_01
0ad2457e-b11d-4796-a7a5-f03352254aca,2023-10-30,0.04,Healthcare,Refunded,1771011,1751348,6,PAY_GB_01
9838c48d-f23a-498f-a723-88262981b914,2023-11-01,0.85,Utilities,Completed,1946497,1701894,3,PAY_GB_01
3e353d83-83cb-4be9-859d-9fa17b02127c,2023-11-10,0.81,Groceries,Processing,1645687,1108911,2,PAY_NL_03
869562bb-c4ba-48b5-8108-7dc297500ee4,2023-11-12,0.53,Clothing,Completed,1331142,1014004,10,PAY_IT_02
b9e37139-b491-4bba-868d-61a5c92581a8,2023-11-09,0.46,Transportation,Completed,1979231,1745138,6,PAY_NL_03
a8d1e01d-b1ef-457c-9663-706ab27f5205,2023-11-06,0.29,Groceries,Failed,1514302,1685362,2,PAY_NL_03
560a1835-360c-405b-8b58-cd42f73a727d,2023-11-04,0.76,Entertainment,Completed,1153546,1344534,2,PAY_IT_02
963649cc-66a5-4efe-aa49-811a6ad70396,2023-11-03,0.26,Entertainment,Cancelled,1382838,1232929,9,PAY_IT_02
51e7ff92-d9cf-4d53-b65b-16775634aac2,2023-11-01,0.45,Groceries,Refunded,1998709,1558430,7,PAY_NL_03
57cca36e-f365-4382-b845-34b26d6629d4,2023-11-07,0.84,Housing,Pending,1728204,1709621,10,PAY_NL_03
b02254fb-2534-4565-98c4-c78aea6c56d7,2023-11-07,0.32,Entertainment,Refunded,1886360,1060649,5,PAY_GB_01
c4625639-c84d-4ea1-bef3-87f200447af7,2023-11-07,0.04,Clothing,Pending,1966011,1875668,7,PAY_NL_03
b254de16-4560-4594-8515-8926643282dd,2023-10-31,0.47,Clothing,Authorized,1026061,1360920,10,PAY_NL_03
8ab2f343-b360-457a-b753-77ed6a0612fe,2023-11-09,0.16,Utilities,Reversed,1948493,1997942,8,PAY_NL_03
ec9434fe-d36f-44c3-955b-990c53620b71,2023-11-07,0.29,Debt Repayment,Pending,1881581,1079604,6,PAY_NL_03
d8fe81c5-75da-4d69-baea-fb7be0530ee1,2023-11-08,0.49,Debt Repayment,Cancelled,1879570,1688210,6,PAY_NL_03
111aae71-19bd-4e68-a854-6d9e0e9be1fa,2023-11-08,0.31,Transportation,Failed,1966820,1469202,10,PAY_IT_02
99e6515d-2970-4d91-a25e-e1a7e164f192,2023-11-05,0.93,Healthcare,Pending,1047242,1193594,9,PAY_NL_03
7ec64139-7fab-4cc5-bb60-8e2adf5b3c70,2023-11-13,0.41,Healthcare,Failed,1176237,1862546,8,PAY_GB_01
c62226ad-a379-4d48-91c0-90b2457f36e1,2023-11-09,0.62,Debt Repayment,Reversed,1842702,1064690,7,PAY_IT_02
c3c95bb5-21fc-4234-b12c-66ee462879c6,2023-11-11,0.57,Transportation,Refunded,1892086,1851091,3,PAY_NL_03
70e73391-3dad-4d0d-94b9-4595cd086871,2023-11-13,0.29,Healthcare,Pending,1714413,1716788,10,PAY_NL_03
d2869e55-9e3d-496f-8311-76f749eb700f,2023-10-30,0.08,Housing,Completed,1939621,1748175,1,PAY_IT_02
c9e4caff-ba27-4612-878c-90cafdaa9615,2023-11-02,0.98,Debt Repayment,Cancelled,1035626,1158634,2,PAY_GB_01
cc992dbd-6f1a-41f7-8265-6b2aff297614,2023-11-04,0.52,Groceries,Refunded,1628500,1936869,10,PAY_NL_03
ace60949-9250-4c8f-9ded-0642104e7b10,2023-11-08,0.8,Clothing,Processing,1592335,1226007,9,PAY_IT_02
94667d14-9b68-460b-a6a5-ef16a528fb07,2023-11-05,0.5,Transportation,Authorized,1711437,1922187,3,PAY_IT_02
8881c07a-d54c-4400-a60c-a7b1427967b3,2023-11-04,0.28,Housing,Pending,1101605,1906464,4,PAY_IT_02
2f9350f5-f1b7-4b70-8f99-a73898c1420e,2023-10-31,0.27,Debt Repayment,Processing,1466232,1276752,9,PAY_IT_02
32ce4341-5de8-423f-9921-9f8b27ec14a6,2023-11-01,0.75,Groceries,Failed,1098669,1047414,7,PAY_GB_01
4c26d715-c599-47a8-8860-acfc8ce3cacd,2023-11-04,0.6,Education,Failed,1007299,1582489,1,PAY_IT_02
3621ddc3-9204-4dde-82eb-76dcb5826f5f,2023-11-04,0.65,Utilities,Pending,1984541,1030935,8,PAY_GB_01
03871ba2-fca5-4d97-a0d6-27cada977118,2023-11-09,0.54,Entertainment,Failed,1864951,1852725,8,PAY_NL_03
ae38ff89-a27e-4249-bc20-c53144420ea5,2023-11-05,0.65,Education,Authorized,1073972,1339907,10,PAY_IT_02
c9f5a572-f059-4c12-8361-3609642c209a,2023-11-02,0.34,Clothing,Pending,1672085,1549961,8,PAY_IT_02
bd834a62-0133-434a-a7df-116eedb9aeea,2023-11-09,0.86,Savings,Cancelled,1089324,1682100,5,PAY_IT_02
6aa4eecf-0188-4326-af62-8bc8780e9032,2023-11-13,0.22,Transportation,Failed,1762644,1654479,2,PAY_IT_02
7a535c4b-3836-4fb2-9fb9-d1b2e6d9f385,2023-11-11,0.87,Groceries,Failed,1169565,1780859,9,PAY_NL_03
392fe174-ea4a-45de-adbe-dd1fb7a4063d,2023-11-09,0.29,Utilities,Authorized,1361941,1947767,10,PAY_GB_01
2c440a71-ecd7-4b73-8548-438f2f0953e7,2023-11-08,0.26,Savings,Failed,1534532,1691295,7,PAY_NL_03
ac1f978b-c987-4703-a306-498c27bb5594,2023-10-31,0.97,Education,Completed,1617760,1704085,2,PAY_IT_02
d8d42a0a-e363-4b80-a6f7-3206d4e29792,2023-11-06,0.12,Debt Repayment,Cancelled,1628508,1980507,3,PAY_NL_03
219286a5-d07c-4bb4-ad88-67f87d94cbbd,2023-10-30,0.37,Clothing,Failed,1080226,1961607,4,PAY_NL_03
b3ac1e22-612f-4500-9955-670963b7ea57,2023-11-04,0.77,Groceries,Authorized,1632916,1226080,1,PAY_NL_03
a0a48987-e689-4cb4-90d0-3d3e44fc78b0,2023-10-31,0.8,Entertainment,Reversed,1879688,1137696,3,PAY_GB_01
60a1d0fe-3953-478a-8f4c-f5d2549af8fc,2023-11-10,0.18,Groceries,Completed,1406722,1712127,5,PAY_GB_01
7093ec9a-a183-477f-9048-d1043c689255,2023-11-02,0.4,Utilities,Failed,1362193,1326552,5,PAY_GB_01
0f789351-5c94-4dd2-9c37-e9bcab6dbf1e,2023-10-31,0.57,Education,Failed,1947694,1937805,2,PAY_GB_01
9229ed66-4367-4062-afcb-68f106f2e296,2023-10-31,0.82,Debt Repayment,Refunded,1560303,1722465,8,PAY_GB_01
fc946125-d66d-462c-9bb0-c4845c178c9d,2023-11-01,0.82,Transportation,Completed,1169404,1208526,9,PAY_GB_01
b0dd7af5-0a40-43af-a890-4edb7fe37e88,2023-11-10,0.21,Entertainment,Pending,1665384,1566515,7,PAY_IT_02
b4c18bbc-faf1-4c2e-b315-9352d43c4186,2023-11-02,0.95,Transportation,Refunded,1152031,1270194,2,PAY_IT_02
48466004-cd40-4b39-85cd-f2d3842150aa,2023-11-01,0.03,Clothing,Pending,1154605,1130906,3,PAY_IT_02
88e81ef5-9d6f-4be7-90a0-0bfa7a53ddec,2023-11-11,0.02,Savings,Reversed,1872947,1086903,3,PAY_IT_02
af00f3cd-abf4-44ae-8e18-a68c80977f9d,2023-11-12,0.02,Healthcare,Cancelled,1636390,1061701,2,PAY_GB_01
b127799f-c09a-4ffe-9ed7-2d655c813709,2023-10-30,0.79,Education,Reversed,1890716,1454460,7,PAY_IT_02
c7fec7b9-7384-45f9-926d-0e57d93a09b5,2023-11-09,0.9,Entertainment,Authorized,1526410,1823769,9,PAY_GB_01
0ec9efad-7b56-4e2d-bdf5-16bd26def4e8,2023-11-06,0.51,Clothing,Completed,1509584,1910489,8,PAY_GB_01
8a18a288-ba6f-4888-acea-d0e6a42c9893,2023-11-11,0.75,Housing,Authorized,1261650,1094326,1,PAY_NL_03
f9e3018b-c1e4-4c16-9874-1f77ba9b5c4b,2023-11-11,0.78,Education,Completed,1040931,1314449,5,PAY_NL_03
e5ba0207-bd5f-4514-ae63-1b91c6149f23,2023-11-03,0.17,Transportation,Reversed,1866364,1525239,2,PAY_IT_02
8b494ac0-1cf2-4bac-83ae-b3c308e2d67a,2023-11-11,0.64,Education,Pending,1393562,1980677,3,PAY_NL_03
3f8ac1e3-187d-4999-9999-bd9da0494f8d,2023-11-08,0.29,Savings,Processing,1659856,1897090,3,PAY_GB_01
1d304762-0b36-45e0-8103-dc30e57faa40,2023-11-12,0.14,Debt Repayment,Authorized,1526624,1535359,9,PAY_IT_02
def46da6-0e69-46f2-b54e-4c9449c79394,2023-11-03,0.67,Transportation,Cancelled,1752564,1599127,6,PAY_GB_01
78a11419-d701-4d50-bd37-5047f69ac742,2023-11-01,0.65,Housing,Refunded,1124992,1503402,1,PAY_IT_02
44725ef2-b3dd-44b0-815b-3a428b636a70,2023-11-03,0.04,Savings,Authorized,1987431,1037535,2,PAY_IT_02
46439a02-82a6-4f35-9f93-e6cdf02ae38f,2023-11-05,0.11,Education,Completed,1962870,1012938,3,PAY_IT_02
39df5ebe-db8e-46a8-ad8f-e520477613d3,2023-11-03,0.43,Groceries,Refunded,1305538,1337179,8,PAY_IT_02
55cc5d43-76a9-4fdb-bc7d-af9d28a73ad6,2023-11-02,0.43,Groceries,Authorized,1313040,1969509,3,PAY_GB_01
d37ee333-7810-4084-8b12-fb40fb6079f6,2023-11-10,0.17,Transportation,Cancelled,1726723,1447871,3,PAY_GB_01
ba48fdc1-217a-4ef6-9b18-917c67754912,2023-11-09,0.43,Transportation,Completed,1574990,1388269,10,PAY_NL_03
ddd4b95a-277e-4b2a-ba87-9c6d4b79eea4,2023-11-01,0.11,Groceries,Completed,1941167,1229307,5,PAY_GB_01
29138d82-43df-4084-8836-c7614f788807,2023-11-09,0.68,Healthcare,Failed,1878258,1524879,8,PAY_GB_01
c1c99535-8d41-4bb3-81d9-ef080780f366,2023-11-06,0.57,Education,Pending,1854651,1964904,4,PAY_GB_01
48f95122-e4d4-49d9-aafa-6badc2a37f83,2023-11-02,0.17,Savings,Refunded,1493945,1160957,6,PAY_IT_02
77ef074c-9447-42bf-bf9a-adece161ad08,2023-11-04,0.8,Transportation,Reversed,1365468,1438404,6,PAY_NL_03
fdbcd944-de05-46a7-beb9-56ee7fc21921,2023-11-11,0.56,Groceries,Authorized,1806505,1466399,7,PAY_IT_02
28832470-1c5a-424d-a19e-b3fba9b9440e,2023-11-12,0.85,Savings,Processing,1796998,1975780,7,PAY_GB_01
5182b35f-6e31-44c8-966e-3dd978b24027,2023-11-11,0.4,Groceries,Reversed,1732104,1823851,4,PAY_IT_02
5ea3e403-d78a-46f6-820f-a9a07f17381d,2023-10-30,0.57,Transportation,Processing,1812895,1552499,10,PAY_NL_03
dff25504-95fb-4c7b-b078-11206e489c92,2023-11-07,0.31,Transportation,Reversed,1964246,1538426,1,PAY_NL_03
bccc40a5-639f-4c52-b54d-dafbdd86487c,2023-11-05,0.22,Savings,Pending,1467527,1111842,9,PAY_IT_02
e2a667ab-db08-488f-9edb-66374e29d1b3,2023-11-13,0.09,Clothing,Completed,1736454,1863239,9,PAY_IT_02
ce56c9ba-90ee-426d-9f7e-8e39bc3c8544,2023-11-02,0.28,Debt Repayment,Refunded,1529170,1162570,8,PAY_GB_01
96ea90e8-8d46-49b0-a395-a1880b497a65,2023-11-06,0.47,Healthcare,Authorized,1032058,1145667,1,PAY_NL_03
1f15accb-1ff5-4266-a90e-6b29f6fb6637,2023-11-04,0.37,Clothing,Refunded,1116637,1502054,6,PAY_IT_02
6b8da3cc-272e-45d2-b030-41446fd096dd,2023-11-02,0.44,Clothing,Completed,1832286,1542341,9,PAY_NL_03
be604573-aa38-4e78-81d4-6119e251d7f5,2023-10-30,0.64,Healthcare,Completed,1874705,1105246,8,PAY_NL_03
d821c1ba-152d-4ae8-a61d-e6cde05f4e8f,2023-11-09,1.0,Healthcare,Reversed,1308492,1364479,5,PAY_NL_03
2899064f-067a-4f23-a4e4-cfe289b8cb47,2023-11-03,0.82,Groceries,Pending,1185628,1832192,5,PAY_IT_02
b54741db-29ce-4b97-8c85-e2e551166aa9,2023-10-30,0.72,Housing,Failed,1307031,1471759,8,PAY_IT_02
66d6173a-b06e-4e71-b544-a631a0bdbe83,2023-11-01,0.21,Entertainment,Reversed,1883787,1725435,7,PAY_GB_01
7268b1ba-3368-4493-9fd4-26c25c451005,2023-10-31,0.74,Healthcare,Pending,1665597,1379681,3,PAY_NL_03
34a1e96a-44d7-4e70-bde1-6d0524874c99,2023-11-05,0.97,Healthcare,Processing,1919547,1310681,6,PAY_NL_03
41f29d4e-4629-4dd2-bfe6-2b6562a9dd36,2023-10-30,0.36,Transportation,Completed,1917817,1784613,8,PAY_IT_02
9db5f744-62aa-4b46-9588-81414d4b8f02,2023-11-03,0.47,Utilities,Processing,1702118,1036010,9,PAY_IT_02
e3846a61-906f-4e52-9f07-ccbd2d7f5dca,2023-11-09,0.96,Entertainment,Completed,1084618,1581007,1,PAY_GB_01
8aa7c435-a63e-4162-9245-33b9a86f8b03,2023-11-12,0.39,Education,Failed,1333223,1642735,2,PAY_IT_02
6fea58bd-d1ad-42af-98a0-d706e0fc1bf0,2023-11-11,0.55,Healthcare,Authorized,1907452,1730967,8,PAY_IT_02
c1f2548e-51e1-4833-a5f2-b0230458544a,2023-11-11,0.19,Entertainment,Completed,1547420,1526728,9,PAY_NL_03
64d1847d-4e0e-4f06-bd1b-fffe316ae668,2023-11-03,0.57,Clothing,Cancelled,1165538,1604085,4,PAY_GB_01
10f3323a-4913-4f68-9bd1-4f770e0f3ea2,2023-11-12,0.98,Transportation,Failed,1916710,1869625,6,PAY_IT_02
ee2645b7-726d-4995-8258-acad39fb0c16,2023-11-01,0.01,Utilities,Cancelled,1663747,1347069,3,PAY_IT_02
e09f7a1f-9417-4597-a116-bcc59a9025b5,2023-11-08,0.53,Housing,Cancelled,1530204,1355206,9,PAY_NL_03
6259e8ae-f19d-4062-a90e-644ad0b0669c,2023-11-13,0.13,Healthcare,Refunded,1934822,1650037,10,PAY_NL_03
e3501bfa-004d-4dd9-b669-52795de3e9c7,2023-11-02,0.08,Housing,Processing,1690561,1786604,3,PAY_NL_03
202f954e-f6d7-410f-83a8-a3971457013e,2023-10-30,0.8,Groceries,Processing,1492056,1866286,9,PAY_GB_01
f09f9b85-0adf-4b16-92b1-c4ade7d9ef27,2023-11-01,0.95,Transportation,Completed,1280959,1056339,9,PAY_IT_02
3d330dd2-5b7a-4bdd-be4c-28cfd6837bcc,2023-11-05,0.29,Entertainment,Authorized,1117762,1927755,7,PAY_GB_01
dd712ad2-2a11-4fe1-8747-ebd8e56ab851,2023-11-07,0.03,Housing,Processing,1870875,1180294,2,PAY_IT_02
18777dc6-d186-46fc-879d-1148aaa1cddc,2023-11-07,0.91,Transportation,Refunded,1419189,1945515,8,PAY_IT_02
0fe21604-6644-4628-ab43-4560d52592b6,2023-10-30,0.35,Housing,Pending,1735533,1993979,7,PAY_NL_03
70292c3a-4d78-4a0b-8514-8b74dab967dc,2023-11-04,0.42,Clothing,Processing,1729887,1272492,4,PAY_IT_02
2606d9e1-1301-4b08-a818-3d64b06dace2,2023-11-03,0.06,Clothing,Failed,1584516,1070594,7,PAY_GB_01
030a14a2-0a86-4fe4-a95e-5abee1ad0ce1,2023-11-07,0.56,Education,Failed,1665099,1717139,6,PAY_NL_03
b9070b68-f677-4188-a943-cdaeb105d3e9,2023-11-10,0.99,Entertainment,Cancelled,1258337,1766418,5,PAY_IT_02
de06c33b-79cc-45d5-8c8a-849ee39c087b,2023-11-13,0.86,Savings,Authorized,1173415,1256917,7,PAY_NL_03
abc8a7a2-72b1-475a-a306-157fa33bbf58,2023-11-05,0.91,Savings,Reversed,1979144,1716871,9,PAY_NL_03
66fffeeb-270e-4327-a53a-594fab67646f,2023-10-30,0.97,Debt Repayment,Authorized,1944876,1528614,9,PAY_IT_02
1523fd45-7fc7-4143-8d0a-636a8f159164,2023-11-08,0.28,Clothing,Processing,1938668,1304771,5,PAY_GB_01
1b603d92-141d-4d85-8200-cddea089f3e3,2023-11-06,0.39,Transportation,Failed,1701171,1235433,4,PAY_GB_01
c7b24b9d-a78a-4879-bc8e-788c7184ddc0,2023-11-05,0.28,Housing,Processing,1692514,1156292,5,PAY_GB_01
46ff2740-0cb6-4f64-9e8d-bdf399d0bb38,2023-10-30,0.83,Savings,Failed,1181870,1856268,10,PAY_IT_02
d862a4cf-cc65-46b9-9e46-39b5bc1f4684,2023-11-03,0.47,Transportation,Processing,1814800,1085404,1,PAY_NL_03
5f2e058f-064a-4d46-a221-9bde246cb7c0,2023-11-04,0.52,Transportation,Completed,1380326,1259771,10,PAY_IT_02
9851beb6-ff66-414b-8c70-b793d2b22226,2023-11-04,0.69,Entertainment,Completed,1488912,1261812,10,PAY_GB_01
7bb2845e-e4b3-4ab1-9fb8-457a1d5d733a,2023-11-05,0.82,Savings,Reversed,1388778,1442512,5,PAY_IT_02
caa96a1a-6fb9-46d4-a523-da5dafeacd6e,2023-11-08,0.26,Savings,Refunded,1658992,1582690,6,PAY_GB_01
f90a40e4-e82c-44ef-ad58-a28eb2ad8584,2023-11-01,0.75,Housing,Completed,1586897,1011157,10,PAY_GB_01
6c243bb0-0094-47b4-99c8-d5146a42e286,2023-11-12,0.65,Groceries,Failed,1728118,1392733,4,PAY_IT_02
21fc7d39-6fca-4e0b-ac70-855c31158651,2023-11-11,0.92,Housing,Reversed,1620841,1562924,8,PAY_GB_01
7146157c-be39-450a-aa7e-2ba8ddbb1e89,2023-11-07,0.19,Healthcare,Processing,1935935,1430353,9,PAY_IT_02
ed160029-4b58-42ad-bb93-789e94a15604,2023-11-10,0.53,Transportation,Refunded,1596262,1877548,4,PAY_IT_02
51adc971-1127-4d76-8685-fcdf9281404f,2023-11-10,0.65,Debt Repayment,Authorized,1343459,1491886,2,PAY_IT_02
227d99f7-ae02-4fe2-9784-b7158be84151,2023-11-09,0.85,Clothing,Refunded,1580401,1590308,4,PAY_GB_01
71edcb3a-8666-466b-8960-f170d19e53cc,2023-11-11,0.08,Clothing,Reversed,1595576,1303753,4,PAY_GB_01
aa43d5c9-0281-4eae-9d1c-d2f817891311,2023-11-11,0.74,Utilities,Processing,1669511,1795284,4,PAY_GB_01
ba074653-29d2-4ca5-b01f-c104e9db1d45,2023-10-30,0.5,Transportation,Pending,1249329,1524516,1,PAY_GB_01
d427925d-8d3f-485e-8a54-918f895f349c,2023-11-09,0.13,Healthcare,Pending,1530409,1719882,6,PAY_IT_02
f462a620-2275-40de-8ab2-8f8cf6a361ba,2023-11-03,0.27,Housing,Completed,1276984,1070755,3,PAY_GB_01
20d7a932-f5ca-49f2-a0de-f9fcf6626c3f,2023-11-13,0.98,Utilities,Refunded,1808201,1407571,10,PAY_NL_03
61a96cdb-3b32-4454-a240-d26c1cad847a,2023-11-01,0.24,Housing,Pending,1855407,1364415,1,PAY_GB_01
20492062-b718-4514-a6a6-642e34883443,2023-11-08,0.98,Debt Repayment,Cancelled,1146784,1837202,10,PAY_GB_01
9de9077f-d71e-474d-a172-f66d7cff1f31,2023-11-05,0.53,Healthcare,Processing,1578917,1619606,8,PAY_NL_03
cce1e15b-67df-4303-a779-300d5ea59a60,2023-11-11,0.47,Transportation,Processing,1625982,1813048,3,PAY_IT_02
4979070a-350c-4816-a723-4129a569ebae,2023-11-02,0.21,Utilities,Processing,1680650,1922692,1,PAY_GB_01
3695c371-31c2-467d-85d6-4b4f67a59364,2023-11-10,0.46,Education,Failed,1956959,1596119,10,PAY_GB_01
a976a972-bc38-4c6e-8f64-5d1eebe97b85,2023-11-04,0.31,Clothing,Failed,1175687,1892147,3,PAY_GB_01
564d2647-7926-4f9f-a651-4bda867e142a,2023-11-02,0.41,Debt Repayment,Refunded,1458192,1686760,10,PAY_NL_03
13c7f611-6bdd-45c3-8837-a992105abe98,2023-11-03,0.99,Housing,Reversed,1712624,1002545,5,PAY_NL_03
3e71a513-281c-43d6-99d0-f8ef5d894e0e,2023-10-31,0.25,Education,Reversed,1288750,1884449,7,PAY_IT_02
d4b4c436-88c4-4069-8ea3-6737fcecde34,2023-11-13,0.36,Transportation,Refunded,1280983,1604824,7,PAY_NL_03
28757ac2-50f9-4b98-a422-6af36a79155e,2023-11-01,0.6,Clothing,Pending,1774204,1049548,5,PAY_IT_02
905c6fc1-9ec8-4f95-8b59-4e98c1467163,2023-11-01,0.5,Debt Repayment,Cancelled,1568338,1474479,8,PAY_IT_02
893a52b2-c3ac-4e89-a6ad-48c9c7b31114,2023-11-08,0.13,Debt Repayment,Processing,1749828,1444265,8,PAY_IT_02
62e16912-e6ce-44a9-b57d-a2193b4a0a50,2023-11-12,0.63,Clothing,Reversed,1224890,1501763,4,PAY_IT_02
e1770b42-11f3-4424-9feb-d5e539d3b334,2023-11-08,0.34,Transportation,Refunded,1455147,1687376,9,PAY_IT_02
ce10df3d-2e63-456a-b752-5e23f1f1a729,2023-11-09,0.72,Housing,Pending,1709159,1869932,1,PAY_IT_02
f9db1cbd-3780-4d30-a276-423b03a88a34,2023-11-05,0.64,Groceries,Processing,1561190,1530937,8,PAY_NL_03
04441d18-dbfa-49cc-95ff-2e2950df47de,2023-11-06,0.51,Healthcare,Failed,1985282,1708538,6,PAY_GB_01
cec2329f-f2d8-4010-bd5d-3f38dd8ba49f,2023-11-09,0.97,Education,Failed,1902488,1698647,7,PAY_GB_01
98f7abc6-04b1-4ded-a50d-74f6416057ca,2023-11-01,0.74,Healthcare,Cancelled,1197339,1898120,2,PAY_IT_02
4053e70a-31f3-4faa-bdb0-3a84b932bd14,2023-11-11,0.63,Education,Pending,1824690,1736110,1,PAY_NL_03
5a746fbc-630b-491d-b4f8-acfd7c2cac21,2023-11-04,0.19,Savings,Cancelled,1568519,1730506,10,PAY_IT_02
ea5469b3-b51f-460a-847a-82412511d649,2023-10-31,0.89,Housing,Processing,1789852,1434347,3,PAY_IT_02
01d48997-4b09-46f8-8cdf-a80dbbb114bd,2023-10-30,0.46,Savings,Reversed,1619358,1006450,3,PAY_NL_03
1a8df0d0-1b7c-4d04-a772-970470a4cfc4,2023-11-10,0.21,Savings,Completed,1187292,1434413,2,PAY_IT_02
065edd5b-0a5b-42c5-b85a-f741a7d7a4d8,2023-11-08,0.09,Transportation,Authorized,1893438,1010626,2,PAY_IT_02
a3cce164-db1e-4b26-958e-1d3f8a60a8df,2023-11-01,0.6,Transportation,Reversed,1763911,1279831,6,PAY_NL_03
e5745107-58c2-4080-a883-dbdbe1520d3b,2023-11-03,0.8,Clothing,Authorized,1041818,1729459,8,PAY_NL_03
94191184-6ffc-4ada-b73b-cd61534abcb8,2023-11-02,0.59,Education,Pending,1858460,1196283,3,PAY_GB_01
13296fd2-daae-4d74-ab03-e869234e9662,2023-11-10,0.74,Healthcare,Authorized,1817735,1575355,2,PAY_IT_02
f99c8268-a330-4f30-b1ef-76395b9337e8,2023-11-07,0.51,Education,Completed,1916787,1808543,2,PAY_GB_01
75b7a5da-c8b3-4ca8-bdf1-b9612a15170a,2023-11-04,0.74,Debt Repayment,Cancelled,1876222,1316229,4,PAY_GB_01
21f28e1f-f204-4d69-b491-e5eee3674e67,2023-10-31,0.12,Housing,Completed,1193006,1740407,9,PAY_GB_01
13b28630-7561-40ed-aa2c-d052a2ab7da1,2023-10-31,0.04,Savings,Authorized,1758876,1083821,6,PAY_NL_03
40162b98-d57d-4121-99be-36da50fd7998,2023-11-09,0.59,Entertainment,Cancelled,1771729,1523613,10,PAY_GB_01
1f03446c-3980-417d-991c-05ad782f780f,2023-11-05,0.18,Transportation,Cancelled,1277661,1274935,1,PAY_IT_02
4071115b-8300-464c-b256-39990eb00583,2023-11-12,0.58,Healthcare,Processing,1774059,1052300,10,PAY_IT_02
3bcea520-f32c-4b9c-b753-2092deeed3ca,2023-10-31,0.37,Education,Cancelled,1306393,1050229,2,PAY_NL_03
d7236205-e343-4888-b3ce-81e02c34cdc0,2023-11-01,0.71,Housing,Processing,1527722,1938528,5,PAY_GB_01
cbaf0200-4d50-49f5-bed5-42bde6148790,2023-11-08,0.75,Clothing,Reversed,1357163,1383563,6,PAY_IT_02
fc7a53b1-344d-4278-90f0-da2a86417812,2023-11-05,0.17,Groceries,Authorized,1037888,1496652,9,PAY_IT_02
139a6234-01a8-46b9-a0e3-167da21b8b3d,2023-11-01,0.44,Healthcare,Refunded,1012336,1506697,1,PAY_NL_03
b10a9407-37d6-478a-a4fb-1b5da190ad22,2023-11-07,0.73,Utilities,Failed,1925087,1453339,8,PAY_IT_02
d27f6154-50a5-4081-a4dc-87038a506535,2023-11-06,0.29,Healthcare,Processing,1647517,1708018,7,PAY_GB_01
00d9a90d-9745-4a19-b839-081288e4550e,2023-11-08,0.42,Clothing,Completed,1381304,1452058,10,PAY_NL_03
cb0d4817-f856-4252-8607-0de418e788d9,2023-11-10,0.67,Education,Authorized,1763948,1462206,3,PAY_IT_02
b52176f4-4d17-4f40-a073-72ec524f3ca6,2023-11-04,0.95,Savings,Authorized,1468165,1583619,5,PAY_NL_03
df51cd49-4972-4971-a7fc-cdef239a3723,2023-11-11,0.69,Healthcare,Processing,1471805,1995824,4,PAY_IT_02
03a44484-83d1-4ba7-9527-175752a9d370,2023-11-03,0.02,Transportation,Pending,1880652,1736261,4,PAY_IT_02
4f6a81ec-21e2-4972-84c8-01ee9d1bbb2c,2023-11-02,0.78,Clothing,Refunded,1488391,1814149,1,PAY_IT_02
1da60eef-a6cb-400a-aa67-978ee453478b,2023-11-11,0.89,Utilities,Authorized,1582546,1555794,9,PAY_IT_02
485662d1-a905-4923-8a2b-2a57cd5b32f8,2023-11-02,0.34,Clothing,Failed,1623232,1310241,6,PAY_NL_03
e6503f36-4489-4fd0-b30d-fe648fed1801,2023-11-10,0.18,Transportation,Processing,1802321,1265947,6,PAY_GB_01
7a17a2fa-a230-4c61-b2ea-d731408fe77a,2023-11-06,0.12,Entertainment,Reversed,1368504,1407561,5,PAY_NL_03
e0dcfaa4-001d-4a6a-9620-568746aaecf3,2023-11-05,0.03,Utilities,Pending,1722146,1969878,1,PAY_IT_02
9142e93d-9e11-45e0-8593-f6d3af098f55,2023-11-02,0.44,Healthcare,Completed,1694241,1714764,5,PAY_IT_02
87753b82-591c-45b2-b2e1-452c7c4e1696,2023-11-07,0.08,Entertainment,Failed,1263562,1147464,2,PAY_NL_03
96db20c8-7c5b-4cd9-b563-8bc144d9dc63,2023-10-30,0.41,Healthcare,Processing,1887111,1435337,6,PAY_NL_03
ae1feb51-e0cb-436f-81a4-3b3315846b44,2023-11-10,0.21,Groceries,Completed,1232289,1419147,8,PAY_IT_02
d68f8954-dd57-4aa4-b921-86e6f84a5f5c,2023-11-02,0.43,Healthcare,Completed,1370315,1791789,2,PAY_NL_03
38cf2e33-9b0e-4f6c-89c8-884f795c8ae8,2023-11-07,0.53,Healthcare,Authorized,1658569,1704163,1,PAY_GB_01
d5824e2d-56de-4d0d-b9cb-6fc919e6dc62,2023-11-06,0.05,Healthcare,Processing,1176259,1250602,1,PAY_IT_02
66878509-99ea-439f-9ed8-5d4d05a72720,2023-10-30,0.5,Utilities,Processing,1431112,1338275,6,PAY_IT_02
0a05485f-fe9b-47fa-9043-cce3483a9c88,2023-11-01,0.16,Healthcare,Authorized,1723836,1671643,4,PAY_GB_01
